"Data_Source","Year","rule_combination","class_combination","plasmid_combination","support","confidence","lift","num_contigs","mismatch_distance"
"NAHLN",2022,"{aph(3'')-Ib,aph(3')-Ia,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib",0.333333333333333,1,3,3,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,aph(3')-Ia,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.5
"NAHLN",2022,"{aph(3'')-Ib,aph(3')-Ia}","{AMINOGLYCOSIDE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,dfrA36,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.4
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.4
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,dfrA36,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.2
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,dfrA36,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE,TRIMETHOPRIM}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,dfrA36}","{AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.25
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.25
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.25
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.2
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,dfrA36,floR}","{AMINOGLYCOSIDE,PHENICOL,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,95,0.5
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,dfrA36,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,51,0.25
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,dfrA36,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,13,0.25
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,dfrA36}","{AMINOGLYCOSIDE,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,95,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.2
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,floR}","{AMINOGLYCOSIDE,PHENICOL}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.25
"NAHLN",2019,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.364864864864865,1,2.11428571428571,51,0.25
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,13,0.25
"NAHLN",2018,"{aph(3'')-Ib,aph(6)-Id,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(3'')-Ib|aph(6)-Id",0.451612903225806,1,1.9375,95,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,aph(6)-Id,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0
"NAHLN",2019,"{aph(3'')-Ib,aph(6)-Id,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.405405405405405,1,2.11428571428571,51,0
"NAHLN",2018,"{aph(3'')-Ib,aph(6)-Id,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.354838709677419,1,1.9375,13,0
"NAHLN",2018,"{aph(3'')-Ib,aph(6)-Id}","{AMINOGLYCOSIDE}","aph(3'')-Ib|aph(6)-Id",0.516129032258065,1,1.9375,95,0
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,dfrA36,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TRIMETHOPRIM}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.571428571428571
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.6
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,dfrA36,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.4
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,dfrA36,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE,TRIMETHOPRIM}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,dfrA36}","{AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.5
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,floR,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,PHENICOL}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.571428571428571
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,floR,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,SULFONAMIDE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,floR,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TETRACYCLINE}","floR|tet(A)|aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.5
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,glpT_E448K,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.4
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.5
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.2
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.25
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","aph(6)-Id|aph(3'')-Ib|blaTEM-1",0.333333333333333,1,3,6,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.666666666666667
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,floR}","{AMINOGLYCOSIDE,PHENICOL,TRIMETHOPRIM}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.6
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib",0.333333333333333,1,3,3,0.5
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,13,0.6
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,TRIMETHOPRIM}","dfrA36",0.333333333333333,1,3,5,0.666666666666667
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.4
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib",0.333333333333333,1,3,3,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,dfrA36,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,13,0.5
"NAHLN",2022,"{aph(3'')-Ib,dfrA36}","{AMINOGLYCOSIDE,TRIMETHOPRIM}","dfrA36",0.333333333333333,1,3,5,0.5
"NAHLN",2022,"{aph(3'')-Ib,floR,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{aph(3'')-Ib,floR,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL,TETRACYCLINE}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(3'')-Ib,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.6
"NAHLN",2022,"{aph(3'')-Ib,floR,sul2,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.2
"NAHLN",2022,"{aph(3'')-Ib,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib",0.333333333333333,1,3,3,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.25
"NAHLN",2022,"{aph(3'')-Ib,floR}","{AMINOGLYCOSIDE,PHENICOL}","floR",0.333333333333333,1,3,169,0.5
"NAHLN",2022,"{aph(3'')-Ib,glpT_E448K,sul2,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.4
"NAHLN",2019,"{aph(3'')-Ib,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(3'')-Ib",0.364864864864865,0.9,2.01818181818182,3,0.333333333333333
"NAHLN",2022,"{aph(3'')-Ib,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,13,0.5
"NAHLN",2018,"{aph(3'')-Ib,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(3'')-Ib|aph(6)-Id",0.451612903225806,0.875,0.935344827586207,95,0.666666666666667
"NAHLN",2022,"{aph(3'')-Ib,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.25
"NAHLN",2019,"{aph(3'')-Ib,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib",0.405405405405405,0.909090909090909,1.92207792207792,3,0
"NAHLN",2018,"{aph(3'')-Ib,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","tet(A)|aph(3'')-Ib|aph(6)-Id",0.354838709677419,0.733333333333333,1.42083333333333,13,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,blaTEM-1,dfrA36}","{AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,blaTEM-1,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","aph(6)-Id|aph(3'')-Ib|sul2|blaTEM-1",0.333333333333333,1,3,3,0.4
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,dfrA36,floR}","{AMINOGLYCOSIDE,PHENICOL,TRIMETHOPRIM}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.6
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,TRIMETHOPRIM}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.6
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,dfrA36,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,51,0.6
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,dfrA36,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE,TRIMETHOPRIM}","aph(6)-Id|tet(A)",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,dfrA36}","{AMINOGLYCOSIDE,TRIMETHOPRIM}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,floR,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,PHENICOL}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.6
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,floR,sul2}","{AMINOGLYCOSIDE,PHENICOL,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,17,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE}","aph(3'')-Ib|aph(6)-Id|tet(A)|floR",0.333333333333333,1,3,2,0.4
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,floR}","{AMINOGLYCOSIDE,PHENICOL}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,glpT_E448K,sul2}","{AMINOGLYCOSIDE,FOSFOMYCIN,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,51,0.6
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,FOSFOMYCIN,TETRACYCLINE}","aph(6)-Id|tet(A)",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.4
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE}","sul2|aph(3'')-Ib|aph(6)-Id",0.333333333333333,1,3,51,0.5
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE}","aph(6)-Id|tet(A)",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,aph(6)-Id}","{AMINOGLYCOSIDE}","aph(3')-Ia|aph(6)-Id|aph(3'')-Ib",0.333333333333333,1,3,13,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,dfrA36,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TRIMETHOPRIM}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TRIMETHOPRIM}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,dfrA36,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TRIMETHOPRIM}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,dfrA36,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,dfrA36}","{AMINOGLYCOSIDE,BETA-LACTAM,TRIMETHOPRIM}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,floR,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,PHENICOL}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,floR,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,floR,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL,TETRACYCLINE}","tet(A)|floR",0.333333333333333,1,3,11,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,floR}","{AMINOGLYCOSIDE,BETA-LACTAM,PHENICOL}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,glpT_E448K,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,glpT_E448K,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN,TETRACYCLINE}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,glpT_E448K}","{AMINOGLYCOSIDE,BETA-LACTAM,FOSFOMYCIN}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,sul2,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE,TETRACYCLINE}","blaTEM-1|sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,9,0.5
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,sul2}","{AMINOGLYCOSIDE,BETA-LACTAM,SULFONAMIDE}","sul2|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1,tet(A)}","{AMINOGLYCOSIDE,BETA-LACTAM,TETRACYCLINE}","tet(A)|blaTEM-1",0.333333333333333,1,3,4,0.333333333333333
"NAHLN",2022,"{aph(3')-Ia,blaTEM-1}","{AMINOGLYCOSIDE,BETA-LACTAM}","aph(3')-Ia|blaTEM-1",0.333333333333333,1,3,1,0
"NAHLN",2022,"{aph(3')-Ia,dfrA36,floR,tet(A)}","{AMINOGLYCOSIDE,PHENICOL,TETRACYCLINE,TRIMETHOPRIM}","tet(A)|floR",0.333333333333333,1,3,11,0.5
"NAHLN",2022,"{aph(3')-Ia,dfrA36,floR}","{AMINOGLYCOSIDE,PHENICOL,TRIMETHOPRIM}","floR",0.333333333333333,1,3,169,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,dfrA36,glpT_E448K}","{AMINOGLYCOSIDE,FOSFOMYCIN,TRIMETHOPRIM}","aph(3')-Ia",0.333333333333333,1,3,107,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,dfrA36,sul2,tet(A)}","{AMINOGLYCOSIDE,SULFONAMIDE,TETRACYCLINE,TRIMETHOPRIM}","sul2|aph(3'')-Ib|aph(6)-Id|tet(A)",0.333333333333333,1,3,21,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,dfrA36,sul2}","{AMINOGLYCOSIDE,SULFONAMIDE,TRIMETHOPRIM}","aph(3')-Ia",0.333333333333333,1,3,107,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,dfrA36,tet(A)}","{AMINOGLYCOSIDE,TETRACYCLINE,TRIMETHOPRIM}","tet(A)",0.333333333333333,1,3,182,0.666666666666667
"NAHLN",2022,"{aph(3')-Ia,dfrA36}","{AMINOGLYCOSIDE,TRIMETHOPRIM}","aph(3')-Ia",0.333333333333333,1,3,107,0.5
